┌ 云众生邵氏影院 ┐,#genre#
汪汪队长161,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/feab755faa9344eb9e58f0b8e8602621/1200.m3u8
汪汪队长162,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d208a1294c534ecda8cf705164ad72f7/1200.m3u8 
汪汪队长163,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8fe481ea2155419abc47a18b46fa96f5/1200.m3u8
汪汪队长165,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c8b6626e31e84facad547c07b4bfbcbb/1200.m3u8 
汪汪队长166,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/efe1fb2a97b04ed7aa4729fd53f528a8/1200.m3u8 
汪汪队长167,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/042e3752c9f0471f9ad9d5ed0a27979e/1200.m3u8 
汪汪队长168,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/507762f2a33a46c8b5b7750825faecb4/1200.m3u8 
汪汪队长169,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4f8330d2716947228efcb63242a4fa6a/1200.m3u8 
汪汪队长170,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f19f82dd5a5f4361b0d461f16a402701/1200.m3u8 
汪汪队长171,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e2cc371ffbee44f4b1950492f8e99bda/1200.m3u8 
汪汪队长172,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/84d874c15f9b4cdcb68b8fabda9f5d82/1200.m3u8 
汪汪队长173,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fe25e9b6543547b59e7551258db48eb0/1200.m3u8 
汪汪队长174,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b3d687043c1c41de87b33af620235202/1200.m3u8 
汪汪队长175,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4fa57b923f2d4a64912558b7b697d4d6/1200.m3u8 
汪汪队长176,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d93b6abb8e1742f3bcafab3a6144bf21/1200.m3u8 
汪汪队长177,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/60a9d036de8a47dbaf508f9374037a68/1200.m3u8
汪汪队长179,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1a5a836bf31747f5bb1592d18de17e21/1200.m3u8 
汪汪队长180,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/243d474025db4156bdd0837bd886872d/1200.m3u8 
汪汪队长181,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/89a30ed616ba409b8077f19a110f5d62/1200.m3u8 
汪汪队长182,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/41c98cb9de454fe1bde5cb39dc9a6fe6/1200.m3u8 
汪汪队长183,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6b0f3706c64349ad87125afca1f2aaad/1200.m3u8 
汪汪队长184,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8c302ed372c24020b89bc49615f8553a/1200.m3u8 
汪汪队长185,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/581e0bbcbd844e78bd907fa416aca7f4/1200.m3u8 
汪汪队长186,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/868cf1282401478da172530aea5b11a6/1200.m3u8 
汪汪队长187,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5b8c4987305042e5aa10044f31952aae/1200.m3u8
汪汪队长188,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2293e8dc252c4523a0c7ec0e2a1e0df8/1200.m3u8 
汪汪队长189,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9390e44c0fa74772b78d30029510873e/1200.m3u8 
汪汪队长190,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/414e977cad634e6a93133410c4f9441e/1200.m3u8 
汪汪队长191,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f5050ab4a1ce45049ceb35c7890eae92/1200.m3u8 
汪汪队长192,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/359f7327663549448d12ef03124f00da/1200.m3u8 
汪汪队长193,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d9dc0878224449608145884243c95f89/1200.m3u8
汪汪队长194,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/56662fd507ce4808a6c260cd97fc76ce/1200.m3u8
汪汪队长195,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3053f538efda44ee80c2f3c70a75547d/1200.m3u8
汪汪队长196,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/362499b6b5a2473a9aa41605d57c2ef5/1200.m3u8
汪汪队长197,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a7c2beec0c564c718f0992e3083dcdb3/1200.m3u8 
汪汪队长198,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aefb4ea477ec4e5798b3bcdde21cb572/1200.m3u8 
汪汪队长199,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d1eabd94abd34450ab45468e0f1b8b62/1200.m3u8 
汪汪队长200,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/12931e843f3e4032a8557ea0437a4c7e/1200.m3u8 
汪汪队长201,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f439f27e151e450fb8a23c17df04a2e4/1200.m3u8 
汪汪队长202,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aa268326cfce4703b77bd899b5314301/1200.m3u8 
汪汪队长203,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/99eb9baa803e4aad98804d4a82a04e86/1200.m3u8 
汪汪队长204,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ab3ada6f1f5b498099fcb2a51be260df/1200.m3u8 
汪汪队长205,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4fbe78e68fd4479faab69a1e4ef8bbda/1200.m3u8 
汪汪队长206,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/71d880f884d142aab61115952f761a75/1200.m3u8 
宇宙护卫01,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/06fa2fb9502140a0b61165fbdd49c9bb/1200.m3u8
宇宙护卫02,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/eebf840e9b36468b926acbe405da0d3c/1200.m3u8 
宇宙护卫03,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fb9e2a8e0adc459d8b89aa77ceed9f6f/1200.m3u8
宇宙护卫04,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c3570f41f8264993bbec975106eb73b4/1200.m3u8
宇宙护卫05,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e9ed57d40c3f46019a9ff625d31b22d4/1200.m3u8
宇宙护卫06,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5ee2e42722b4410e8f4c0a5da503529f/1200.m3u8
宇宙护卫07,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9562008a93954e669a258c83f1fe9a57/1200.m3u8
宇宙护卫08,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b80d3c65b2424d249b2f4f624051f9ab/1200.m3u8 
宇宙护卫09,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e7f92301882149e280f7619154110448/1200.m3u8 
宇宙护卫10,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aaa1b58887f84bafb8367a6f16b756f7/1200.m3u8 
宇宙护卫11,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d6ba9f07ee554923b4edd3ee5a10eccc/1200.m3u8 
宇宙护卫12,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5c90c70dd4534b7b8b3403d53c782aa2/1200.m3u8 
宇宙护卫13,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/31379475197d4f15a9c9f85a0fb40980/1200.m3u8 
宇宙护卫14,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/25724fb6f81f49e0b9450587cfd4e642/1200.m3u8 
宇宙护卫15,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/508ef4865c6c4b9eb34ff3bbe49220ae/1200.m3u8
宇宙护卫17,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/10313a824c2246cba9a32d379ccbf024/1200.m3u8 
宇宙护卫18,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/90dcc239d38e4647b6b4b4f4f82be019/1200.m3u8
宇宙护卫19,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d26a3038a2d34177a8578d2db50514df/1200.m3u8 
宇宙护卫20,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ad882e7d239244298e0f22a6a9bfd319/1200.m3u8 
宇宙护卫21,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2358958012a04bb18da05ed5af876fac/1200.m3u8 
宇宙护卫22,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/96760f5ad6ca43448f8c18862a6c8804/1200.m3u8 
宇宙护卫23,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/99f70578447449428161a74dcf3b0819/1200.m3u8 
宇宙护卫24,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bf2aceae2e284e30a507432b895cde3f/1200.m3u8 
宇宙护卫25,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1c6e8f463bed4f8abbbec96c40ee6d65/1200.m3u8 
宇宙护卫26,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5ee4f1f3e8104b6aba27bda24ea9bebe/1200.m3u8 
宇宙护卫27,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5f7dd3266e574406bfbc8134fbf4e6df/1200.m3u8 
宇宙护卫28,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2b80f677ffae4e239016eae11dcc7957/1200.m3u8 
宇宙护卫29,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8a79f788566f46ef9edce4f493b98098/1200.m3u8
宇宙护卫30,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b4c1aae982a6456699ee997a8e653e0e/1200.m3u8
宇宙护卫31,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dfd1958da1a044fc9f0968fd28865e18/1200.m3u8
宇宙护卫32,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/146dd6c04ebd461bafee086e155bf983/1200.m3u8
宇宙护卫33,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3b127f02d590495ea9ebfc3f46a64ec1/1200.m3u8
宇宙护卫34,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d19895ea529c4ae49fbf7a78b8773a84/1200.m3u8
宇宙护卫35,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8a16c755bc1c472a89d1a557cb6f5b3a/1200.m3u8
宇宙护卫36,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1595a231d49e48ffa332140d20d245f2/1200.m3u8
宇宙护卫37,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/153bf920b96644f2a5805c9532bdd46a/1200.m3u8
宇宙护卫39,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6fc7718427354df89fd69824b45883f2/1200.m3u8 
,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/27f7751fd0d84e5a99a252b3b8a10903/1200.m3u8 
宇宙护卫41,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3d9becfade8e4c4fb65a343e6bf01fc0/1200.m3u8
宇宙护卫42,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/61e70ece8b354c749d292e16d5c59e5a/1200.m3u8 
宇宙护卫43,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b367366420bb4e50bbc08671a3623eef/1200.m3u8 
宇宙护卫44,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dd44a2daeb6f4c65baeafe5261913fc7/1200.m3u8 
宇宙护卫45,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e5d5ec844adc4335abb2b9a0c55cab04/1200.m3u8 
宇宙护卫46,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6e275cc659d44ff4983dde280389ee7f/1200.m3u8 
宇宙护卫47,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/191e6c5de5da4f4cbb1eaee674b9e116/1200.m3u8 
宇宙护卫48,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e17cd361fd89477eb6fffe41c2da1d0f/1200.m3u8 
宇宙护卫49,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fa75c5f191ba4ebbade8cae50049470c/1200.m3u8
宇宙护卫50,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1262effaa5964410a28ecec4054dcbdb/1200.m3u8
宇宙护卫51,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/153e436f5ee64875b6d9e20292124212/1200.m3u8
宇宙护卫52,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/008d24751fc64c5da513b6f4248bffa2/1200.m3u8
巨兵长城01,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3a2b0ef61beb418eb4aec0d914f99b48/1200.m3u8
巨兵长城02,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1dd4062abaa94ca6b560e3ef56f8c409/1200.m3u8
巨兵长城03,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b07fdae486f74238bf25eb71e83f259c/1200.m3u8
巨兵长城04,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b931570cc1d14c2eab472692b5d47805/1200.m3u8
巨兵长城05,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ba5063ff4c147a2ad7301ef4ae0686b/1200.m3u8
巨兵长城06,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/129085d482de4098a2b9b942d6fe9ba7/1200.m3u8
巨兵长城07,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/55e90e0678694d7eb4167aa02c10a233/1200.m3u8
巨兵长城08,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/79996160a4d24e4f9e5b4682ad4425a9/1200.m3u8
巨兵长城09,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0098cc5c87c841b09bebbdc232aa35ad/1200.m3u8
巨兵长城10,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a612a45af6d24f4d9e7d77341acf1977/1200.m3u8 
巨兵长城11,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b33535ecf347450f8b984b20bbb48c9c/1200.m3u8 
巨兵长城12,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c015eabf40f24520bc44c35e72cb0d94/1200.m3u8 
巨兵长城13,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9f2e29d5c7c549219adde55c9ed7fbb1/1200.m3u8 
巨兵长城14,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bf730026d34547fdb24b63ca2fcdf3a5/1200.m3u8 
巨兵长城15,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/30468b0e00a14458a6341370dba3388b/1200.m3u8 
巨兵长城16,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cf9330c33ee34714987118e1f6c5d085/1200.m3u8 
巨兵长城17,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/27189e1e66254071b690007a24a2b6a5/1200.m3u8 
巨兵长城18,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cf5e44304d57424a8a0fa604f922dff0/1200.m3u8 
巨兵长城19,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/01f76cdebd5640e7b6e5b05f239c8c06/1200.m3u8 
巨兵长城20,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ad57cb6a0bda462d85b4ed75286fa175/1200.m3u8 
巨兵长城21,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d89a2c0629fe4909b4d421b9f3f388ab/1200.m3u8 
巨兵长城22,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/40161246244f41b7855d9b7c5908b56c/1200.m3u8
巨兵长城23,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c947a4a8b10d4cf79205e0692a10ca04/1200.m3u8 
巨兵长城24,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5060c925088342f99fedff86563433db/1200.m3u8 
巨兵长城25,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7e26aa91ba2f45bcabfb2eac4d20fcb4/1200.m3u8
巨兵长城26,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/517ae78b0da54686865387b76decf783/1200.m3u8
巨兵长城27,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4a049506f801441a9add649fc6209661/1200.m3u8 
巨兵长城28,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aba5a0b8a7e44fda974b06f89a7f4fc5/1200.m3u8
巨兵长城29,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8655873e67aa49dca0d6c9c548e9e92c/1200.m3u8 
巨兵长城30,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8bc9fab7bfb340c98435396d78260fd3/1200.m3u8
巨兵长城31,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b970cfe7f4f14beb85d8752c88c10c6c/1200.m3u8
巨兵长城32,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fc4921e7914a4aeda0feb72ec4a6d932/1200.m3u8
巨兵长城33,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/13aa74a77cb24b87b5f8afa867a1bbc4/1200.m3u8 
巨兵长城34,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ff3c402020f145e58d37d00aceafc0bd/1200.m3u8 
巨兵长城35,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/52666b9e129244b6aecd75efc6ed2bfb/1200.m3u
8 巨兵长城36,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f5534105be4a4573bbadb383aff1c1bd/1200.m3u8
兵长城38,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3cc90241f6bc4f739c02996a98508030/1200.m3u8
巨兵长城39,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d3aa3a468a7c43bb93421e2965752cb7/1200.m3u8 
巨兵长城40,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/afa9ac4cc6ea43f4ac78b8ea21d2b4f3/1200.m3u8

小魔仙剧01,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cdd0bb53dad24b3b946cbf82d1fb5255/1200.m3u8 
小魔仙剧02,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/21848456dcbb4427a79635712a123d15/1200.m3u8 
小魔仙剧03,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/706256cce8d741259e0a6f3538418f76/1200.m3u8
小魔仙剧04,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/698e44716ff84d94a13be04804a54326/1200.m3u8
小魔仙剧05,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/13d0b6c8bc1b437eaeba2b8f5e2cbaac/1200.m3u8 
小魔仙剧06,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1635e17b60004f479a3bf0a3cf068e4a/1200.m3u8
小魔仙剧07,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/89afcba5ff1d485c95f8732d6d92c94e/1200.m3u8 
小魔仙剧08,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/427e12baa22f45b8aff4205eee509bb2/1200.m3u8 
小魔仙剧09,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dca26c157d3c4cc7805493084a867ba2/1200.m3u8 
小魔仙剧10,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5805e831f0474ba09eaf87e4d6c64720/1200.m3u8 
小魔仙剧11,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6e8f016e98d14991b075f4232dbbe2a2/1200.m3u8 
小魔仙剧12,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d9759b9bdce549739804fd1a10505965/1200.m3u8 
小魔仙剧13,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7839ef5284484fd8b9ac62372205a2e7/1200.m3u8 
小魔仙剧14,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8e3b7ebeaf774863b19f8d72b4cb7de8/1200.m3u8 
小魔仙剧15,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/40b7840b83c14f5c8ec302383bd0999b/1200.m3u8
小魔仙剧16,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/875b781dee14458f913ab58b1e798cc5/1200.m3u8
小魔仙剧18,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/867e13db0c804ed9b226ca8c872213fd/1200.m3u8 
小魔仙剧19,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ee6b8748db545a79306dca869d115a8/1200.m3u8 
小魔仙剧20,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4619aaa5b1284705849e8a54d8d40184/1200.m3u8 
小魔仙剧21,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d147851738084bd8b747975135237b04/1200.m3u8 
小魔仙剧22,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9219fad6066a421c8c163244df7df9a0/1200.m3u8 
小魔仙剧23,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b754307ff31e463fb12fce0f5c504f1b/1200.m3u8 
小魔仙剧24,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/98cf3be578414d8ab55830cda11c30c2/1200.m3u8
小魔仙剧26,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fb2239726d1e45d4a74e59a46e2d065b/1200.m3u8 

愚公移山01,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9cde53f7f35e487695bff36d2cb5ef15/1200.m3u8
愚公移山02,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/35598461938d4fb988dbb494171ca78e/1200.m3u8
愚公移山03,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b1a69484f9c1425e82b63f31a5d8dd4f/1200.m3u8 
愚公移山04,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5a370582c2f849a78abd7d96023d340f/1200.m3u8 
愚公移山05,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c5a4f221752d4c358592fd0f0c51696e/1200.m3u8
愚公移山06,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/39cca4ce26ac48c0ba87c43b033d28d6/1200.m3u8 
愚公移山07,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2a1de300611e4afba55add95ac60c22b/1200.m3u8 
愚公移山08,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/53e06c3311284ab296a9160bd9d5ee81/1200.m3u8 
愚公移山09,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/968f89a0f24e4759ae469e0c935de19c/1200.m3u8 
愚公移山10,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/04b51f2b5b574799a293a157651333fb/1200.m3u8 
愚公移山11,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/78a9bf4753dd45a1ac0a01f4e9c2b378/1200.m3u8 
愚公移山12,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1f3bff7e01bd4c7aa58e04ab69e23da3/1200.m3u8 
愚公移山13,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cb8db0ea3d7b478ba84f4450eeb9d250/1200.m3u8
愚公移山14,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/23f287bc542246fea76dda6d5f9f4d5e/1200.m3u8 
愚公移山15,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e066c4012d50448abdc50ec66fcd5ab6/1200.m3u8 
愚公移山16,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bbeaccceb6fc4a45b5cd7c7518516bc9/1200.m3u8 
愚公移山17,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e4d760c594c04a1e8d8d023f535175d6/1200.m3u8 
愚公移山18,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3f5bb71448d54827953b32f132104e53/1200.m3u8 
愚公移山19,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/17552f078eda4913b37684f6f3952f3f/1200.m3u8 
愚公移山20,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b167c008eabc4b05807814a8c1dcf16f/1200.m3u8 
愚公移山21,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4fb0ad5a89d4489c8ed8f43f066b7f47/1200.m3u8 
愚公移山22,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6bed5950d3a548dab17611d3de52359f/1200.m3u8 
愚公移山23,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1df62aeff7064b0e92338bb9cd4e123c/1200.m3u8 
愚公移山24,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fe1791727b3747ad952d173697102e2c/1200.m3u8 
愚公移山25,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/baa81ee5f6584bf3bea95aa91bc082c9/1200.m3u8
愚公移山26,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/09ac5a9658904abaa1a78e787831ab18/1200.m3u8 
愚公移山27,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ffd496b21249464fa9ea4cf84ae168ec/1200.m3u8 
愚公移山28,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d284e122339244858dbdebb2fcbc270d/1200.m3u8 
愚公移山29,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e96c7b1769de47a290316cd8bb94b41b/1200.m3u8
愚公移山30,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8279c43b2101406eb7af2dbc3dab52c6/1200.m3u8
少儿频道,#genre# 

金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
